"rubro2_ID","rubro2","rubro3_ID","rubro3","zone_ID","zone","test_type_ID","test_type","beta_robust","p_value","num_observ","description"
"6","Hematol Medications","15","Systemic Hemostatic Agents And Coagulants","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","15","Systemic Hemostatic Agents And Coagulants","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","26","Anticoagulants","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","26","Anticoagulants","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","26","Anticoagulants","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","26","Anticoagulants","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","26","Anticoagulants","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","26","Anticoagulants","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","26","Anticoagulants","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","26","Anticoagulants","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","26","Anticoagulants","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","26","Anticoagulants","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","26","Anticoagulants","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","26","Anticoagulants","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","26","Anticoagulants","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","26","Anticoagulants","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","26","Anticoagulants","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","82","Anti-Anaemic Medications","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","82","Anti-Anaemic Medications","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","82","Anti-Anaemic Medications","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","82","Anti-Anaemic Medications","2","North","1","90-Day Standardized Backlog","-0.31669637560844","0.051636926829815","1373","The null hypothesis of competition is rejected."
"6","Hematol Medications","82","Anti-Anaemic Medications","2","North","2","180-Day Standardized Backlog","-0.28752663731575","0.073852024972439","1373","The null hypothesis of competition is rejected."
"6","Hematol Medications","82","Anti-Anaemic Medications","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","82","Anti-Anaemic Medications","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","82","Anti-Anaemic Medications","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","82","Anti-Anaemic Medications","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","82","Anti-Anaemic Medications","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","82","Anti-Anaemic Medications","4","South","2","180-Day Standardized Backlog","-0.23411087691784","0.052608650177717","2279","The null hypothesis of competition is rejected."
"6","Hematol Medications","82","Anti-Anaemic Medications","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","82","Anti-Anaemic Medications","5","South Center","1","90-Day Standardized Backlog","-0.13481032848358","0.049410704523325","6738","The null hypothesis of competition is rejected."
"6","Hematol Medications","82","Anti-Anaemic Medications","5","South Center","2","180-Day Standardized Backlog","-0.17340037226677","0.0090908100828528","6738","The null hypothesis of competition is rejected."
"6","Hematol Medications","82","Anti-Anaemic Medications","5","South Center","3","Incumbency Status","0.067234866321087","0.021697841584682","7016","The null hypothesis of competition is rejected."
"6","Hematol Medications","105","Blood Plasma Substitutes, Extenders And Expanders","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","105","Blood Plasma Substitutes, Extenders And Expanders","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","105","Blood Plasma Substitutes, Extenders And Expanders","1","Metropolitan","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","105","Blood Plasma Substitutes, Extenders And Expanders","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","105","Blood Plasma Substitutes, Extenders And Expanders","2","North","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","105","Blood Plasma Substitutes, Extenders And Expanders","2","North","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","105","Blood Plasma Substitutes, Extenders And Expanders","3","North Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","105","Blood Plasma Substitutes, Extenders And Expanders","3","North Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","105","Blood Plasma Substitutes, Extenders And Expanders","3","North Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","105","Blood Plasma Substitutes, Extenders And Expanders","4","South","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","105","Blood Plasma Substitutes, Extenders And Expanders","4","South","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","105","Blood Plasma Substitutes, Extenders And Expanders","4","South","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","105","Blood Plasma Substitutes, Extenders And Expanders","5","South Center","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","105","Blood Plasma Substitutes, Extenders And Expanders","5","South Center","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","105","Blood Plasma Substitutes, Extenders And Expanders","5","South Center","3","Incumbency Status","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","107","Thrombolytics / Platelet Aggregation Inhibitors","1","Metropolitan","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","107","Thrombolytics / Platelet Aggregation Inhibitors","1","Metropolitan","2","180-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
"6","Hematol Medications","107","Thrombolytics / Platelet Aggregation Inhibitors","1","Metropolitan","3","Incumbency Status","0.15905469655991","0.020936504006386","1143","The null hypothesis of competition is rejected."
"6","Hematol Medications","107","Thrombolytics / Platelet Aggregation Inhibitors","2","North","1","90-Day Standardized Backlog","0","0","0","The null hypothesis of competition can not be rejected."
