"sector_ID","sector","rutunidadcompra","test_type_ID","test_type","beta_robust","p_value","num_observ","description"
"4","Health","61.606.905-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.402-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.401-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.953.200-7","1","90-Day Standardized Backlog","-0.3586073","0.07360767","1155","The null hypothesis of competition is rejected."
"4","Health","61.602.132-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.980.720-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.212-1","1","90-Day Standardized Backlog","-0.2013725","0.08738336","2895","The null hypothesis of competition is rejected."
"4","Health","61.602.213-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.408-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.229-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.293-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.300-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.305-7","3","Incumbency Status","0.1603811","3.57E-5","6164","The null hypothesis of competition is rejected."
"4","Health","61.602.054-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","65.061.030-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.601.000-K","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.142-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.401-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.103-3","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.245-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.508-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.145-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.403-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.202-1","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.304-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.001-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.003-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.406-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.601.000-K","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.703-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.404-6","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.502-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.205-0","3","Incumbency Status","0.120509446","0.014741718","2736","The null hypothesis of competition is rejected."
"4","Health","61.607.400-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.299-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.303-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.980.670-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.200-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.202-6","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.104-1","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.604-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.244-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.307-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.103-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.407-0","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.305-2","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.607-2","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.104-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.933.400-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.980.740-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.401-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.123-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.245-8","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.974.600-7","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.502-0","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.100-3","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.980.320-5","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.203-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.006-7","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.974.500-0","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.038-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.612-9","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.236-9","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.404-6","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.108-K","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.608.403-8","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.606.400-2","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.607.402-4","3","Incumbency Status","","","","The null hypothesis of competition can not be rejected."
"4","Health","61.602.242-3","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","62.000.640-8","2","180-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
"4","Health","69.287.560-5","1","90-Day Standardized Backlog","","","","The null hypothesis of competition can not be rejected."
